-0.11084,-0.089559,0.3882
-0.1361,-0.098275,0.47775
-0.068592,0.049409,0.66845
-0.35452,0.11196,-0.11953
0.13356,0.0107,-0.91375
0.15292,-0.021289,-0.90339
-0.047277,0.088388,0.47751
0.028943,0.10005,0.61491
-0.1783,-0.027228,-0.97316
-0.19511,0.015542,-0.97509
-0.009711,-0.053847,-0.021292
-0.020989,-0.095217,-0.015669
-0.20673,0.059258,-0.97509
-0.16054,0.080674,-0.97802
-0.028046,0.017736,0.59431
-0.099769,0.054021,0.060283
0.29294,0.024667,0.005698
0.28187,0.042386,0.010061
0.29381,0.043479,-0.024205
0.25376,-0.042591,0.24146
0.23637,-0.050375,0.26034
0.2334,-0.049604,0.23212
-0.041908,-0.013527,0.79804
-0.16903,-0.017468,-0.55427
-0.18072,-0.036864,-0.6106
-0.17764,-0.046876,-0.55251
0.1423,-0.064331,0.5421
0.091978,-0.041556,0.55726
0.085357,-0.061971,0.55887
0.16385,-0.07001,-0.13488
0.14792,-0.090765,-0.053915
0.12868,-0.096438,-0.13403
0.033866,0.08705,0.59586
-0.061852,0.08285,0.67803
-0.064405,0.0745,0.70523
-0.057315,0.087943,0.68828
0.026825,0.058063,0.011471
0.00959,0.046503,-0.022489
7.5e-05,0.067016,0.012148
0.037289,0.016594,-0.022429
0.027248,0.032898,-0.019611
0.051064,0.042566,0.012814
0.17292,-0.056346,-0.054093
0.17753,-0.01278,-0.051369
0.1653,-0.040174,0.016676
-0.049827,-0.001275,0.62824
-0.046082,-0.007732,0.58823
0.027282,0.017653,0.59429
0.21847,0.03392,0.22573
0.2183,0.022488,0.26075
0.24684,0.034226,0.23604
0.18076,-0.032705,-0.13359
-0.061259,-0.067857,-0.49663
-0.054909,-0.056275,-0.54495
-0.05886,-0.036687,-0.49871
-0.096128,0.07647,0.35077
-0.12543,-0.075572,-0.30089
-0.089749,-0.075321,-0.29683
-0.11161,-0.094226,-0.21961
-0.059916,-0.025146,-0.5475
-0.070274,-0.011925,-0.5014
-0.014861,0.085999,0.47519
0.011944,0.087545,0.47187
-0.013265,0.10112,0.44033
-0.11187,-0.10509,-0.95292
-0.11136,-0.067884,-0.95159
-0.10882,-0.085906,-0.92848
0.12907,-0.032432,0.5478
0.092747,-0.004496,0.54493
-0.15464,0.003294,-0.3527
-0.14274,0.028986,-0.33767
-0.069935,-0.024902,-0.46328
-0.31548,0.074492,-0.075996
-0.32587,0.058528,-0.097514
-0.33212,0.079166,-0.097184
0.065756,0.11354,0.35589
0.099174,0.12844,0.36294
0.091993,0.10286,0.35343
0.15088,-0.083168,0.013016
-0.1084,-0.048104,0.30606
-0.047271,0.099741,0.35629
-0.066219,0.088165,0.32149
-0.035225,-0.092767,0.54303
-0.009859,0.10497,0.60128
-0.043422,-0.067033,0.23438
-0.19745,0.094282,-0.97577
-0.10446,-0.11155,-0.49843
-0.078262,-0.094503,-0.4971
-0.092157,-0.088636,-0.46307
-0.1468,-0.077454,-0.22016
0.086804,-0.081061,0.55091
0.13452,0.11988,0.3784
0.11833,0.12039,0.36473
0.11539,0.14537,0.39052
-0.054843,-0.015197,0.56341
-0.05504,0.025,0.79231
-0.070388,0.032156,0.76982
-0.063682,-0.006236,0.77754
-0.000626,0.11456,0.67284
0.25383,-0.01734,0.11965
0.22383,-0.021655,0.16122
0.23187,0.004314,0.11783
-0.11476,0.089415,-0.97316
-0.12727,0.1077,-0.97432
0.096751,0.074035,-0.05055
0.078066,0.059374,0.009685
0.000726,0.11622,0.65662
0.16517,0.032563,-0.050176
0.000689,-0.080625,0.10158
-0.005268,-0.079602,0.076344
0.18392,-0.053008,0.53066
0.17545,-0.080203,0.52356
0.14117,-0.093629,0.51757
-0.051253,0.096483,0.71191
-0.022715,-0.04717,0.79233
-0.047913,-0.041404,0.77754
0.052291,0.096624,0.71205
-0.026424,-0.020287,-0.061717
-0.035397,0.011988,-0.055788
-0.024475,-0.015906,-0.03417
-0.062564,0.085644,0.65396
0.006432,-0.067984,0.66936
-0.091524,-0.12072,-0.54886
-0.35203,0.051345,-0.12622
-0.078178,0.050942,0.15488
-0.07227,0.047244,0.20394
-0.048281,0.062448,0.19588
0.15534,0.052205,-0.12781
0.17724,0.012794,-0.13055
0.072937,0.07156,-0.12462
0.11822,0.14692,0.42191
0.020198,0.076819,0.079276
0.13998,0.062527,-0.21193
-0.089177,-0.11124,0.11185
-0.09518,-0.081905,0.14393
-0.074495,-0.071296,-0.46018
-0.042869,0.071572,0.14139
0.00073,-0.05162,-0.010499
-0.004172,-0.07642,0.016012
-0.13103,-0.082145,0.4424
-0.10052,-0.027685,0.22648
-0.015731,-0.07176,0.61587
0.11947,0.075689,-0.1268
-0.1325,-0.10647,-0.50109
-0.12296,-0.13006,-0.55268
-0.074738,0.044114,0.70667
-0.066077,0.071903,0.73264
-0.062916,0.068521,0.75768
-0.048496,0.098136,0.74043
-0.033166,0.000252,-0.28095
-0.048184,0.017041,-0.3281
-0.048173,0.0348,-0.27966
-0.025707,-0.068824,0.76833
-0.16658,0.1103,-0.97418
-0.12467,-0.051241,-0.91405
-0.11236,-0.082599,-0.88603
-0.08053,-0.007338,-0.4589
-0.068099,-0.00941,-0.41601
-0.21495,0.077303,-0.96232
-0.20546,0.058324,-0.94774
0.13891,0.065218,-0.050517
0.19988,0.012901,0.21354
0.20011,0.01313,0.25229
0.055229,0.054786,-0.20402
-0.024533,0.091239,0.33084
-0.17228,-0.081982,-0.55111
-0.16767,-0.057628,-0.50493
-0.058987,-0.06452,-0.28945
-0.068156,-0.086411,-0.21397
0.25436,-0.040025,0.21612
-0.067674,0.042176,-0.33043
-0.076952,0.060866,-0.28229
0.013977,0.11342,0.64018
-6.9e-05,0.086527,0.3376
0.019179,0.079744,0.28105
-0.015722,0.079249,0.27461
0.11507,-0.070048,-0.42498
0.077551,-0.065157,-0.36249
0.033381,0.053515,0.5055
0.054667,0.033265,0.52651
0.077572,0.050943,0.50713
0.086553,0.046191,0.26544
0.059227,0.073277,0.27706
0.088572,0.057052,0.30491
0.057158,-0.046385,-0.35394
-0.056639,0.061106,0.77972
-0.043816,0.051377,0.79704
-0.031526,0.076752,0.79231
0.17148,-0.044588,-0.21885
-0.14338,0.00154,-0.55402
-0.16417,-0.011574,-0.6134
0.045344,-0.080279,-0.12895
-0.043257,0.090499,0.76982
-0.078577,0.001976,0.7442
-0.07502,-0.017208,0.70398
-0.068733,-0.033112,0.74595
-0.009464,0.029546,0.54162
-0.050437,-0.062276,0.74445
-0.078293,0.038525,0.74016
0.024463,0.091212,0.33086
-0.11238,0.005125,-0.55212
-0.13169,-0.001292,-0.61453
-0.18302,-0.043595,-0.95762
-0.197,-0.004429,-0.96099
0.24076,0.018538,0.26872
0.095305,0.074055,-0.20736
0.056798,0.020951,0.62745
0.062692,0.009616,0.65227
0.049787,-0.001444,0.62841
0.14666,-0.077493,-0.22013
-0.037163,-0.033757,-0.28424
-0.038849,-0.058215,-0.20917
-0.065469,-0.047111,-0.46131
0.047178,0.099707,0.35631
0.30884,0.028975,0.094589
0.30125,0.005445,0.09387
0.30888,0.029103,0.019447
0.017844,0.071064,0.18611
-0.15573,-0.088774,-0.50245
-0.15265,-0.11587,-0.55263
0.011229,0.02562,-0.035193
-5.3e-05,0.023896,-0.036713
-0.088766,0.057083,0.30501
-0.12096,0.004341,-0.95147
-0.11554,0.089006,-0.94737
0.29264,0.072606,-0.014141
-0.12381,0.004777,-0.49994
0.000277,-0.080877,0.69155
-0.034692,0.087566,0.59677
0.10331,0.14998,0.39153
0.078795,0.13434,0.36528
0.13588,-0.098348,0.47797
0.094456,-0.10352,0.46077
-0.13407,-0.008009,-0.46688
-0.14274,-0.028419,-0.43964
-0.10632,-0.066074,-0.36674
-0.080573,-0.002643,-0.55019
-0.099477,-0.002733,-0.61497
-0.32935,0.034688,-0.054928
-0.34269,0.069348,-0.059398
-0.34782,0.042787,-0.10217
0.000763,0.044977,0.59075
1.7e-05,0.025278,0.59293
-0.029687,0.031244,0.60365
-0.053206,0.088406,0.62244
0.059948,-0.063445,-0.28944
-0.12742,-0.11585,-0.97461
-0.12174,-0.11877,-0.95429
-0.15163,-0.006646,-0.5074
-0.15461,-0.053562,-0.29805
-0.14194,-0.093481,0.51698
-0.16574,-0.028673,-0.50689
-0.13318,0.029585,-0.37394
-0.14687,0.043935,0.01869
-0.1619,0.006001,0.019931
0.039669,-0.057032,-0.20881
-0.028046,0.038112,0.80894
-4.6e-05,-0.020914,-0.03562
-0.071917,0.14522,0.38371
-0.078914,0.13438,0.36526
-0.10343,0.15002,0.3915
-0.016033,0.0586,0.58319
-0.15034,-0.019487,-0.47218
-0.058188,-0.098083,-0.059091
-0.030917,-0.065889,-0.057781
-0.0438,-0.10212,-0.030128
-0.099293,0.12848,0.36291
-0.092113,0.10289,0.3534
-0.11845,0.12043,0.36471
-0.0642,0.14206,0.40224
0.044609,-0.039585,0.60405
-0.16852,-0.098024,-0.97794
-0.17906,-0.08227,-0.96316
-0.12288,-0.1102,-0.89668
-0.15666,-0.040336,-0.46816
0.10775,-0.10518,-0.056081
0.1285,-0.039664,0.35559
-0.15819,-0.021338,-0.90339
-0.1648,0.015297,-0.9164
-0.17674,-0.016583,-0.93183
0.033356,0.12588,0.40613
0.010034,0.099979,0.39283
0.01712,0.10271,0.44066
0.024443,-0.015939,-0.034147
0.009626,-0.053851,-0.021289
0.042447,0.12159,0.37503
-0.34778,0.05466,-0.1051
-0.11551,0.14541,0.39049
0.11132,-0.089478,0.38839
-0.12852,-0.00972,0.3457
0.080848,0.011758,0.69295
-0.067863,-0.031032,-0.43119
-0.11834,0.14696,0.42188
0.045869,-0.069312,0.57109
-0.12608,0.090514,0.36396
-0.35635,0.06532,-0.10217
-0.28174,0.042127,0.010238
-0.29267,0.041989,-0.023182
-0.2916,0.071244,-0.013206
-0.016178,0.060644,0.80627
-0.34744,0.048022,-0.15113
-0.11415,0.10544,-0.96774
-0.16212,-0.095588,0.45288
-0.11485,-0.090481,-0.461
-0.087198,-0.068891,-0.42805
0.042983,-0.10215,-0.030109
0.023895,-0.066464,-0.037126
0.045982,-0.007651,0.58968
-0.13249,-0.021343,-0.96311
-0.12112,-0.031941,-0.94798
-0.1235,-0.052648,-0.96919
-0.17334,-0.062024,-0.97582
-0.21274,0.034612,-0.96413
-0.13793,-0.083142,-0.46314
-0.032206,0.1138,0.71021
-0.018056,0.11272,0.69007
-0.15304,-0.06548,-0.466
-0.084204,-0.1183,-0.016723
-0.10777,-0.10515,-0.056224
-0.35773,0.11873,-0.14108
-0.012173,0.10016,0.3889
-0.042563,0.12163,0.375
-0.033484,0.12592,0.40611
0.00895,0.029531,0.54161
0.034096,0.10392,0.67485
0.31684,0.076237,-0.077194
0.3239,0.046128,-0.095179
0.025035,-0.017397,-0.20473
0.022904,-0.002982,-0.11992
-0.017702,0.10806,0.6319
-0.090769,0.050144,0.086125
-0.071768,0.049796,0.05205
0.058343,0.098285,0.66226
0.062548,0.085885,0.6539
0.047412,0.1036,0.64301
-0.35601,0.072244,-0.11038
-0.094694,0.016232,0.53498
0.031138,0.0202,-0.20272
0.023257,0.1087,0.64456
0.29856,0.049907,0.10605
0.30913,0.055705,0.032301
-0.12725,0.12593,0.44046
-0.10798,0.13307,0.44427
0.002793,0.12031,0.64381
-0.13935,0.01065,-0.91375
0.19135,-0.010656,0.24531
0.000195,-0.089014,0.71779
-0.022347,-0.083906,0.7073
-0.033776,0.053541,0.50549
0.0076,0.10872,0.62055
0.009016,0.10637,0.60807
0.05338,0.099889,0.67224
0.24732,0.050332,0.18978
0.27726,0.037855,0.19703
0.066826,0.030362,0.64376
0.068832,0.018953,0.66084
-0.05508,0.054469,-0.2044
-0.095081,0.07404,-0.20757
-0.12115,-0.11388,0.007467
-0.007983,-0.067736,0.66503
-0.13988,0.062566,-0.21196
-0.14827,0.045873,-0.29067
-0.1659,0.033789,-0.21347
-0.041772,0.12193,0.43798
0.10921,-0.048064,0.3068
-0.094235,0.003354,-0.49813
0.27736,0.054616,0.14883
0.24797,0.054507,0.13889
0.15507,0.003229,-0.35258
0.14315,0.028923,-0.33755
0.34918,0.044531,-0.10337
-0.13489,-0.057869,-0.36629
0.30173,0.003593,0.14268
0.29945,0.033456,0.15022
0.29156,0.007949,0.19379
-0.36146,0.095938,-0.12201
-0.29274,0.024324,0.005932
0.21563,0.016904,0.30737
0.33348,0.080898,-0.098369
-0.35414,0.088244,-0.12608
-0.024054,-0.018703,-0.20509
-0.030282,0.019018,-0.20308
-0.023349,-0.003622,-0.12136
-0.009637,0.12275,0.70621
0.16203,-0.090011,-0.88511
0.16578,-0.10292,-0.79068
0.1439,-0.11506,-0.90186
0.051724,0.088579,0.62232
0.061724,0.063033,0.63336
0.06924,0.049621,0.66853
0.35772,0.067034,-0.10339
0.21463,-0.048801,0.25202
0.13528,-0.031016,-0.7941
0.15126,-0.043483,-0.86681
0.13003,-0.042014,-0.86424
-0.027974,0.006868,-0.029505
-0.024899,-0.044248,-0.12585
0.14268,-0.028427,-0.43961
0.14614,-0.047721,-0.43024
-0.34433,0.038782,-0.13235
-0.033038,0.10379,0.67472
-0.12552,0.007147,-0.44501
-0.11046,0.017639,-0.45018
-0.17736,0.012827,-0.13058
-0.17796,-0.006894,-0.21651
0.020331,-0.09522,-0.015547
-0.047532,0.1033,0.6414
-0.028376,0.10023,0.61467
-0.1343,-0.065085,-0.42956
-0.35442,0.12716,-0.15132
-0.3488,0.12121,-0.14232
0.092382,0.046406,0.11948
0.116,0.034072,0.10286
0.090667,0.050145,0.086144
-0.13464,0.11992,0.37838
-0.14581,0.082925,0.38747
-0.1422,0.11503,0.40008
-0.073683,0.14238,0.425
-0.11906,0.10213,0.46334
-0.13733,0.059317,0.47302
-0.21653,-0.057972,0.41774
-0.19626,-0.081978,0.45956
-0.21178,-0.046564,0.46837
0.17961,-0.005892,0.29037
0.072121,0.033447,0.67051
-0.11417,0.06488,-0.28754
0.086455,-0.10106,0.51349
-0.1486,0.042639,0.43971
-0.12261,0.04972,-0.33284
-0.13875,0.086783,0.44897
-0.16652,0.014354,-0.29235
0.089044,-0.065899,0.29807
0.1005,-0.027722,0.22663
0.048519,-0.014071,-0.35248
0.038536,-0.03231,-0.28424
0.000144,-0.076816,0.14216
-0.067966,-0.048732,-0.42402
0.046995,0.088353,0.47753
0.088208,0.10727,0.4671
0.061381,0.11875,0.45648
0.19375,0.011959,0.29808
0.034539,0.001698,-0.28095
0.048886,0.018356,-0.32823
-0.000763,0.058573,0.50314
-0.064384,0.02103,-0.36435
-0.079524,0.038923,-0.37584
-0.088095,0.046844,-0.35346
0.27986,0.058875,0.019882
0.25656,0.051897,0.087347
0.29392,0.07157,0.020631
-0.025409,0.11507,0.74448
0.001008,0.12089,0.74601
0.024428,-0.11823,0.018318
0.045667,-0.12196,-0.007542
0.25226,0.033409,0.076695
-0.15804,-0.017034,0.35842
-0.15663,-0.037984,0.35548
-0.14863,0.077503,0.41992
-0.18087,-0.032671,-0.13361
-0.17169,-0.094525,0.49519
-0.19678,-0.069355,0.503
-0.1367,0.12149,0.42205
-0.088328,0.10731,0.46707
-0.35636,0.050663,-0.14881
-0.12925,-0.096403,-0.13418
-0.164,-0.069974,-0.13491
-0.15015,-0.030244,-0.36662
0.062655,-0.048958,0.70593
0.081642,-0.002642,-0.55016
0.095049,0.003325,-0.4981
0.11345,0.005123,-0.55209
-0.17147,-0.044567,-0.21888
-0.35649,0.095415,-0.10638
-0.081569,-0.10158,-0.1334
0.35925,0.088392,-0.10078
-0.046231,-0.080746,-0.13032
0.041642,0.12189,0.43801
0.1294,-0.009686,0.34573
0.2019,-0.019149,0.20779
0.20953,0.008252,0.16446
-0.32902,0.034296,-0.095499
-0.065874,0.11358,0.35587
0.075559,-0.055198,0.2279
0.061849,-0.069654,0.1794
0.089743,-0.053273,0.17225
-0.11519,-0.070046,-0.42501
-0.11543,-0.090095,-0.97374
0.27893,0.059992,0.097192
0.11357,-0.062643,-0.8718
0.10158,-0.052474,-0.79698
0.12462,0.004748,-0.49991
0.16194,-0.11913,-0.69646
0.13629,-0.13009,-0.70377
0.14985,-0.11976,-0.78302
0.22536,-0.039917,0.20575
0.071144,-0.011928,-0.50138
0.080559,-0.007372,-0.45887
0.34405,0.071092,-0.060589
-0.35792,0.086664,-0.099675
-0.061593,-0.049099,0.70578
-0.032553,-0.067034,0.67675
-0.077423,-0.065374,-0.36251
0.10502,-0.014965,0.1667
0.21204,-0.041769,0.2263
0.11346,-0.1261,-0.70915
0.12885,-0.12353,-0.79684
-0.047846,-0.015163,-0.35241
0.11907,0.044154,-0.34879
0.11602,-0.048486,0.13683
0.34578,0.11731,-0.10424
0.35112,0.10902,-0.094476
0.052426,-0.056817,0.57448
0.095396,-0.072379,-0.79804
-0.32843,0.095191,-0.091348
-0.061499,0.11879,0.45645
-0.056158,-0.047468,-0.35395
-0.069627,0.003538,-0.42024
-0.094278,0.054827,-0.33264
0.31826,0.03996,-0.016181
-0.043757,-0.071989,0.71018
0.106,0.001263,0.27446
0.076423,0.042651,0.20827
-0.11676,-0.036153,-0.78548
-0.13409,-0.042806,-0.86406
0.25377,-0.034132,0.16846
0.15598,-0.039528,-0.78246
0.16969,-0.057425,-0.78861
-0.009594,0.046517,-0.022378
0.1525,-0.006648,-0.50737
-0.34228,0.113,-0.12122
-0.32843,0.10443,-0.05057
-0.33361,0.11446,-0.087733
-0.34976,0.10727,-0.09328
-0.087764,0.13562,0.4422
0.16219,-0.06653,-0.87187
0.17431,-0.078585,-0.78835
-0.089218,0.014086,-0.44772
0.19741,-0.033855,0.24584
0.094128,-0.081944,0.14396
-0.16953,-0.022453,-0.29504
0.01708,0.1005,0.59885
0.093526,0.014904,0.19127
0.28283,-0.017447,0.13002
0.28279,-0.00101,0.077153
0.10809,-0.083728,-0.88624
0.11493,-0.090476,-0.46097
0.2292,0.03396,0.1258
-0.011346,0.025647,-0.035213
0.062826,0.08297,0.67808
-0.17206,-0.002328,0.33592
-0.16985,-0.00047,0.36642
0.09249,-0.10371,-0.71065
0.11231,-0.11606,-0.78868
0.28182,-0.02187,0.18195
0.27213,-0.02018,0.23319
0.26918,0.012064,0.24148
0.26217,-0.016175,0.27233
-0.14358,-0.13375,-0.61578
-0.16087,-0.11914,-0.69648
-0.13533,-0.13006,-0.70357
0.17194,-0.002366,0.33595
0.19082,0.010089,0.34641
0.080132,-0.074061,-0.70889
0.10081,-0.096899,-0.79974
0.35768,0.048422,-0.13952
-0.071777,0.023237,0.67271
0.23779,-0.032614,0.36606
0.22878,-0.055637,0.3597
0.2494,-0.035982,0.31464
0.21926,0.03807,0.17629
-0.25479,-0.03794,0.26771
-0.25387,-0.042551,0.24143
-0.23649,-0.050336,0.26031
-0.13773,-0.005931,-0.41414
-0.1345,0.011459,-0.41487
0.16319,-0.058909,-0.91703
0.17152,-0.016533,-0.93183
-0.16984,-0.11015,-0.61199
-0.17853,-0.092624,-0.68997
-0.15347,-0.080507,0.40946
-0.17695,-0.072394,0.37435
-0.19387,0.011998,0.29805
-0.17973,-0.005852,0.29035
-0.20022,0.013169,0.25226
-0.12038,0.02512,-0.41987
-0.1831,-0.070451,-0.60886
-0.18266,-0.061429,-0.68761
-0.19303,0.006998,0.4265
-0.14616,-0.047714,-0.43029
0.050021,0.062413,0.1959
0.35298,0.0731,-0.15104
0.13814,0.11513,-0.95087
0.33038,0.03604,-0.096696
0.33975,0.038028,-0.11172
-0.008455,-0.099159,0.047585
0.13485,-0.023383,-0.90037
-0.19131,-0.081309,0.40723
0.33174,0.043482,-0.1098
0.33233,0.053947,-0.10757
0.16442,-0.024219,0.33009
0.15793,-0.017074,0.35845
0.25467,-0.037979,0.26774
0.04634,0.016295,0.55153
0.071798,0.14519,0.38374
-0.14948,-0.12149,-0.97476
-0.14473,-0.085602,-0.97833
-0.11214,-0.13591,-0.61677
-0.11322,-0.12581,-0.70732
0.06408,0.14202,0.40226
0.094829,0.15407,0.40227
0.23527,-0.053833,0.30693
0.35706,0.077449,-0.13649
0.11613,-0.036368,-0.78768
0.35773,0.052408,-0.15
-0.11232,0.042538,-0.37564
-0.014254,0.018502,0.81508
-0.026157,-0.082194,0.73695
0.000167,-0.084481,0.74675
0.12233,-0.012356,-0.92954
0.18108,0.11175,-0.96168
0.34881,0.049767,-0.15232
-0.098522,0.031918,-0.41636
-0.097817,0.045961,-0.37431
-0.17422,-0.079079,-0.78874
0.16981,-0.096837,-0.93094
0.066086,0.088146,0.3215
-0.1494,-0.11977,-0.78305
-0.18624,-0.062921,0.33715
-0.16574,-0.10294,-0.79071
0.000149,0.001448,0.81499
-0.19147,-0.010617,0.24528
0.057009,-0.098046,-0.058783
0.34569,0.040527,-0.13354
0.26167,0.008906,0.072566
0.2076,0.034662,-0.96413
0.069559,-0.002266,0.67349
0.36124,0.06737,-0.13841
-0.017244,-0.065856,0.22149
0.12713,0.12589,0.44049
-0.21842,0.022526,0.26072
0.20908,-0.067097,0.3481
0.17683,-0.072432,0.37437
0.18612,-0.06296,0.33718
0.16144,0.11035,-0.97418
0.13775,0.11946,-0.96321
0.23727,0.007735,0.31491
-0.073333,0.00819,0.6713
0.25017,-0.012465,0.31769
0.25537,0.003608,0.27639
0.079771,-0.10154,-0.13248
0.13348,0.029525,-0.37384
-0.2092,-0.067057,0.34807
0.1605,-0.11275,-0.9634
0.21316,-0.059199,0.29751
0.19152,-0.05003,0.28996
0.054443,-0.034838,0.57511
0.054752,-0.015075,0.56371
0.11963,-0.051103,-0.91387
-0.17563,-0.080145,0.52341
0.14679,-0.021377,0.53659
0.097999,0.024274,0.52577
0.094615,0.015938,0.53498
-0.30917,0.052202,0.035263
-0.30853,0.029294,0.10304
-0.29868,0.049946,0.10602
-0.29757,0.066955,-0.047369
-0.29956,0.033494,0.1502
-0.29168,0.007987,0.19376
-0.27738,0.037895,0.197
0.23176,-0.00842,0.36584
-0.30184,0.003632,0.14266
